match_id,match_date,year,round,venue,home_team,away_team,home_score,away_score,home_win,match_result,home_margin,is_draw,crowd,home_rest_days,home_win_streak_pre,home_win_rate_l3,home_avg_pf_l3,home_avg_pa_l3,home_avg_margin_l3,home_games_l3,home_win_rate_l5,home_avg_pf_l5,home_avg_pa_l5,home_avg_margin_l5,home_games_l5,home_win_rate_l8,home_avg_pf_l8,home_avg_pa_l8,home_avg_margin_l8,home_games_l8,home_ladder_points_pre,home_season_games_pre,home_ladder_pct_pre,away_rest_days,away_win_streak_pre,away_win_rate_l3,away_avg_pf_l3,away_avg_pa_l3,away_avg_margin_l3,away_games_l3,away_win_rate_l5,away_avg_pf_l5,away_avg_pa_l5,away_avg_margin_l5,away_games_l5,away_win_rate_l8,away_avg_pf_l8,away_avg_pa_l8,away_avg_margin_l8,away_games_l8,away_ladder_points_pre,away_season_games_pre,away_ladder_pct_pre,h2h_home_win_rate,h2h_games,rest_days_diff,ladder_pct_diff,form_margin_diff_l5,home_state,away_state,is_interstate,venue_code
20180512_GreaterWesternSydneyGiants_WestCoastEagles,2018-05-12,2018,8,ENGIE Stadium,Greater Western Sydney Giants,West Coast Eagles,61,86,0,away_win,-25,0,9253.0,8.0,0,0.3333333333333333,60.666666666666664,69.66666666666667,-9.0,3.0,0.4,70.2,72.6,-2.4,5.0,0.5,80.75,74.5,6.25,8.0,18.0,7,0.6428571428571429,7.0,6,1.0,90.0,70.0,20.0,3.0,1.0,100.8,69.8,31.0,5.0,0.75,96.125,82.375,13.75,8.0,24.0,7,0.8571428571428571,0.375,8,1.0,-0.2142857142857142,-33.4,NSW,WA,1,10
20180512_PortAdelaidePower_AdelaideCrows,2018-05-12,2018,8,Adelaide Oval,Port Adelaide Power,Adelaide Crows,95,90,1,home_win,5,0,50967.0,7.0,0,0.3333333333333333,70.66666666666667,85.0,-14.333333333333334,3.0,0.4,78.6,90.6,-12.0,5.0,0.5,84.125,82.75,1.375,8.0,16.0,7,0.5714285714285714,7.0,3,1.0,106.66666666666667,69.0,37.666666666666664,3.0,0.8,96.4,73.6,22.8,5.0,0.625,93.375,82.125,11.25,8.0,20.0,7,0.7142857142857143,0.4,10,0.0,-0.1428571428571429,-34.8,SA,SA,0,3
20180512_WesternBulldogs_BrisbaneLions,2018-05-12,2018,8,Marvel Stadium,Western Bulldogs,Brisbane Lions,107,93,1,home_win,14,0,20865.0,7.0,2,0.6666666666666666,71.66666666666667,79.66666666666667,-8.0,3.0,0.6,79.6,81.6,-2.0,5.0,0.375,76.125,95.125,-19.0,8.0,12.0,7,0.42857142857142855,6.0,0,0.0,76.0,91.33333333333333,-15.333333333333334,3.0,0.0,67.4,96.2,-28.8,5.0,0.0,71.5,102.25,-30.75,8.0,0.0,7,0.0,0.5,10,1.0,0.42857142857142855,26.8,VIC,QLD,1,17
20180513_CollingwoodMagpies_GeelongCats,2018-05-13,2018,8,Melbourne Cricket Ground,Collingwood Magpies,Geelong Cats,45,66,0,away_win,-21,0,44602.0,7.0,1,0.6666666666666666,97.33333333333333,93.0,4.333333333333333,3.0,0.8,99.6,82.6,17.0,5.0,0.625,92.875,86.5,6.375,8.0,16.0,7,0.5714285714285714,9.0,1,0.6666666666666666,82.0,56.0,26.0,3.0,0.6,85.8,63.8,22.0,5.0,0.5,89.75,83.375,6.375,8.0,16.0,7,0.5714285714285714,0.6,10,-2.0,0.0,-5.0,VIC,VIC,0,18
20180513_NorthMelbourneKangaroos_RichmondTigers,2018-05-13,2018,8,Marvel Stadium,North Melbourne Kangaroos,Richmond Tigers,72,82,0,away_win,-10,0,29153.0,8.0,1,0.6666666666666666,78.33333333333333,79.33333333333333,-1.0,3.0,0.6,87.4,78.2,9.2,5.0,0.625,87.625,71.0,16.625,8.0,16.0,7,0.5714285714285714,7.0,5,1.0,108.33333333333333,53.0,55.333333333333336,3.0,1.0,107.4,53.0,54.4,5.0,0.875,106.0,67.25,38.75,8.0,24.0,7,0.8571428571428571,0.7,10,1.0,-0.2857142857142857,-45.2,VIC,VIC,0,17
20180518_AdelaideCrows_WesternBulldogs,2018-05-18,2018,9,Adelaide Oval,Adelaide Crows,Western Bulldogs,63,26,1,home_win,37,0,39407.0,6.0,0,0.6666666666666666,108.33333333333333,75.66666666666667,32.666666666666664,3.0,0.6,93.6,81.6,12.0,5.0,0.625,97.125,80.5,16.625,8.0,20.0,8,0.625,6.0,3,1.0,89.33333333333333,74.66666666666667,14.666666666666666,3.0,0.6,80.2,83.6,-3.4,5.0,0.5,78.25,94.375,-16.125,8.0,16.0,8,0.5,0.5,10,0.0,0.125,15.4,SA,VIC,1,3
20180519_GoldCoastSuns_PortAdelaidePower,2018-05-19,2018,9,Jiangwan Stadium,Gold Coast Suns,Port Adelaide Power,42,82,0,away_win,-40,0,10689.0,7.0,0,0.0,70.33333333333333,112.33333333333333,-42.0,3.0,0.2,69.2,109.4,-40.2,5.0,0.375,71.25,93.625,-22.375,8.0,12.0,8,0.375,7.0,1,0.6666666666666666,85.66666666666667,87.0,-1.3333333333333333,3.0,0.4,78.2,90.2,-12.0,5.0,0.625,86.5,84.25,2.25,8.0,20.0,8,0.625,0.1111111111111111,9,0.0,-0.25,-28.200000000000003,QLD,SA,1,13
20180519_EssendonBombers_GeelongCats,2018-05-19,2018,9,Melbourne Cricket Ground,Essendon Bombers,Geelong Cats,84,50,1,home_win,34,0,50228.0,7.0,0,0.0,72.33333333333333,96.33333333333333,-24.0,3.0,0.2,75.0,94.8,-19.8,5.0,0.25,80.875,96.375,-15.5,8.0,8.0,8,0.25,6.0,2,0.6666666666666666,76.0,54.333333333333336,21.666666666666668,3.0,0.8,83.0,53.8,29.2,5.0,0.625,88.625,72.0,16.625,8.0,20.0,8,0.625,0.2,10,1.0,-0.375,-49.0,VIC,VIC,0,18
20180519_NorthMelbourneKangaroos_GreaterWesternSydneyGiants,2018-05-19,2018,9,Ninja Stadium,North Melbourne Kangaroos,Greater Western Sydney Giants,112,69,1,home_win,43,0,7194.0,6.0,0,0.3333333333333333,69.66666666666667,83.33333333333333,-13.666666666666666,3.0,0.6,84.6,70.0,14.6,5.0,0.5,80.375,71.375,9.0,8.0,16.0,8,0.5,7.0,0,0.3333333333333333,56.666666666666664,74.0,-17.333333333333332,3.0,0.4,65.0,69.2,-4.2,5.0,0.5,80.0,72.375,7.625,8.0,18.0,8,0.5625,0.7142857142857143,7,-1.0,-0.0625,18.8,VIC,NSW,1,20
20180519_SydneySwans_FremantleDockers,2018-05-19,2018,9,Sydney Cricket Ground,Sydney Swans,Fremantle Dockers,111,52,1,home_win,59,0,27481.0,8.0,1,0.6666666666666666,77.0,69.33333333333333,7.666666666666667,3.0,0.6,78.4,74.4,4.0,5.0,0.625,85.125,79.875,5.25,8.0,20.0,8,0.625,7.0,1,0.3333333333333333,67.66666666666667,86.0,-18.333333333333332,3.0,0.4,72.4,78.8,-6.4,5.0,0.5,78.0,82.75,-4.75,8.0,16.0,8,0.5,0.5555555555555556,10,1.0,0.125,10.4,NSW,WA,1,26
20180519_StKildaSaints_CollingwoodMagpies,2018-05-19,2018,9,Marvel Stadium,St Kilda Saints,Collingwood Magpies,72,100,0,away_win,-28,0,33994.0,7.0,0,0.0,60.0,94.66666666666667,-34.666666666666664,3.0,0.0,61.8,92.0,-30.2,5.0,0.125,64.25,92.625,-28.375,8.0,6.0,8,0.1875,6.0,0,0.3333333333333333,78.66666666666667,97.66666666666667,-19.0,3.0,0.6,88.6,80.6,8.0,5.0,0.5,86.125,84.375,1.75,8.0,16.0,8,0.5,0.2222222222222222,10,1.0,-0.3125,-38.2,VIC,VIC,0,17
20180520_BrisbaneLions_HawthornHawks,2018-05-20,2018,9,The Gabba,Brisbane Lions,Hawthorn Hawks,129,73,1,home_win,56,0,20628.0,8.0,0,0.0,83.33333333333333,101.66666666666667,-18.333333333333332,3.0,0.0,67.6,98.2,-30.6,5.0,0.0,73.25,99.375,-26.125,8.0,0.0,8,0.0,9.0,0,0.6666666666666666,83.33333333333333,66.66666666666667,16.666666666666668,3.0,0.6,87.0,69.2,17.8,5.0,0.625,92.875,79.0,13.875,8.0,20.0,8,0.625,0.1,10,-1.0,-0.625,-48.400000000000006,QLD,VIC,1,29
20180520_CarltonBlues_MelbourneDemons,2018-05-20,2018,9,Melbourne Cricket Ground,Carlton Blues,Melbourne Demons,50,159,0,away_win,-109,0,44142.0,8.0,1,0.3333333333333333,73.33333333333333,94.33333333333333,-21.0,3.0,0.2,63.8,95.6,-31.8,5.0,0.125,69.625,100.0,-30.375,8.0,4.0,8,0.125,8.0,3,1.0,120.0,72.0,48.0,3.0,0.6,92.8,86.6,6.2,5.0,0.625,97.625,86.25,11.375,8.0,20.0,8,0.625,0.7,10,0.0,-0.5,-38.0,VIC,VIC,0,18
20180520_WestCoastEagles_RichmondTigers,2018-05-20,2018,9,Optus Stadium,West Coast Eagles,Richmond Tigers,130,83,1,home_win,47,0,57616.0,8.0,7,1.0,92.33333333333333,67.33333333333333,25.0,3.0,1.0,99.0,66.0,33.0,5.0,0.875,99.625,74.375,25.25,8.0,28.0,8,0.875,7.0,6,1.0,101.66666666666667,58.333333333333336,43.333333333333336,3.0,1.0,103.4,49.6,53.8,5.0,0.875,102.75,68.75,34.0,8.0,28.0,8,0.875,0.5,10,1.0,0.0,-20.799999999999997,WA,VIC,1,22
20180525_CollingwoodMagpies_WesternBulldogs,2018-05-25,2018,10,Marvel Stadium,Collingwood Magpies,Western Bulldogs,90,55,1,home_win,35,0,37985.0,6.0,1,0.6666666666666666,88.66666666666667,84.0,4.666666666666667,3.0,0.6,87.4,83.4,4.0,5.0,0.625,90.25,80.75,9.5,8.0,20.0,9,0.5555555555555556,7.0,0,0.6666666666666666,71.33333333333333,76.0,-4.666666666666667,3.0,0.6,69.6,79.0,-9.4,5.0,0.5,75.125,85.625,-10.5,8.0,16.0,9,0.4444444444444444,0.5,10,-1.0,0.11111111111111116,13.4,VIC,VIC,0,17
20180526_BrisbaneLions_SydneySwans,2018-05-26,2018,10,The Gabba,Brisbane Lions,Sydney Swans,49,67,0,away_win,-18,0,18702.0,6.0,1,0.3333333333333333,112.0,100.33333333333333,11.666666666666666,3.0,0.2,90.0,90.8,-0.8,5.0,0.125,79.125,95.125,-16.0,8.0,4.0,9,0.1111111111111111,7.0,2,0.6666666666666666,85.33333333333333,63.666666666666664,21.666666666666668,3.0,0.6,83.4,69.0,14.4,5.0,0.625,84.625,75.625,9.0,8.0,24.0,9,0.6666666666666666,0.0,10,-1.0,-0.5555555555555556,-15.200000000000001,QLD,NSW,1,29
20180526_GeelongCats_CarltonBlues,2018-05-26,2018,10,GMHBA Stadium,Geelong Cats,Carlton Blues,73,45,1,home_win,28,0,31090.0,7.0,0,0.6666666666666666,69.66666666666667,53.666666666666664,16.0,3.0,0.6,72.4,59.4,13.0,5.0,0.5,82.75,70.75,12.0,8.0,20.0,9,0.5555555555555556,6.0,0,0.3333333333333333,70.33333333333333,120.66666666666667,-50.333333333333336,3.0,0.2,67.8,104.2,-36.4,5.0,0.125,64.0,104.75,-40.75,8.0,4.0,9,0.1111111111111111,0.8,10,1.0,0.4444444444444445,49.4,VIC,VIC,0,11
20180526_GreaterWesternSydneyGiants_EssendonBombers,2018-05-26,2018,10,ENGIE Stadium,Greater Western Sydney Giants,Essendon Bombers,60,95,0,away_win,-35,0,10789.0,7.0,0,0.0,54.0,97.0,-43.0,3.0,0.2,62.4,81.4,-19.0,5.0,0.375,72.0,80.0,-8.0,8.0,18.0,9,0.5,7.0,1,0.3333333333333333,76.33333333333333,77.0,-0.6666666666666666,3.0,0.2,70.6,88.0,-17.4,5.0,0.25,79.0,91.75,-12.75,8.0,12.0,9,0.3333333333333333,0.42857142857142855,7,0.0,0.16666666666666669,-1.6000000000000014,NSW,VIC,1,10
20180526_RichmondTigers_StKildaSaints,2018-05-26,2018,10,Melbourne Cricket Ground,Richmond Tigers,St Kilda Saints,105,77,1,home_win,28,0,48850.0,6.0,0,0.6666666666666666,91.66666666666667,78.33333333333333,13.333333333333334,3.0,0.8,98.0,72.2,25.8,5.0,0.75,98.0,73.125,24.875,8.0,28.0,9,0.7777777777777778,7.0,0,0.0,66.0,98.33333333333333,-32.333333333333336,3.0,0.0,65.0,91.4,-26.4,5.0,0.0,59.875,94.875,-35.0,8.0,6.0,9,0.16666666666666666,0.7777777777777778,10,-1.0,0.6111111111111112,52.2,VIC,VIC,0,18
20180527_FremantleDockers_NorthMelbourneKangaroos,2018-05-27,2018,10,Optus Stadium,Fremantle Dockers,North Melbourne Kangaroos,58,86,0,away_win,-28,0,37575.0,8.0,0,0.3333333333333333,58.0,93.33333333333333,-35.333333333333336,3.0,0.4,72.6,84.6,-12.0,5.0,0.5,77.0,82.875,-5.875,8.0,16.0,9,0.4444444444444444,8.0,1,0.6666666666666666,84.0,72.33333333333333,11.666666666666666,3.0,0.6,83.8,77.8,6.0,5.0,0.625,89.5,73.125,16.375,8.0,20.0,9,0.5555555555555556,0.6,10,0.0,-0.11111111111111116,-18.0,WA,VIC,1,22
20180527_HawthornHawks_WestCoastEagles,2018-05-27,2018,10,Marvel Stadium,Hawthorn Hawks,West Coast Eagles,60,75,0,away_win,-15,0,28077.0,7.0,0,0.3333333333333333,78.0,91.66666666666667,-13.666666666666666,3.0,0.4,78.6,85.4,-6.8,5.0,0.5,89.375,86.75,2.625,8.0,20.0,9,0.5555555555555556,7.0,8,1.0,106.0,68.0,38.0,3.0,1.0,97.2,70.8,26.4,5.0,1.0,105.125,70.375,34.75,8.0,32.0,9,0.8888888888888888,0.8,10,0.0,-0.33333333333333326,-33.199999999999996,VIC,WA,1,17
20180527_MelbourneDemons_AdelaideCrows,2018-05-27,2018,10,TIO Traeger Park,Melbourne Demons,Adelaide Crows,146,55,1,home_win,91,0,6989.0,7.0,4,1.0,137.0,64.66666666666667,72.33333333333333,3.0,0.8,115.0,73.6,41.4,5.0,0.75,105.75,80.375,25.375,8.0,24.0,9,0.6666666666666666,9.0,1,0.6666666666666666,92.66666666666667,63.666666666666664,29.0,3.0,0.8,94.6,65.6,29.0,5.0,0.75,94.125,71.375,22.75,8.0,24.0,9,0.6666666666666666,0.4,10,-2.0,0.0,12.399999999999999,VIC,SA,1,28
20180601_SydneySwans_CarltonBlues,2018-06-01,2018,11,Sydney Cricket Ground,Sydney Swans,Carlton Blues,91,61,1,home_win,30,0,27351.0,6.0,3,1.0,85.66666666666667,57.333333333333336,28.333333333333332,3.0,0.8,81.8,61.8,20.0,5.0,0.75,84.125,70.0,14.125,8.0,28.0,10,0.7,6.0,0,0.3333333333333333,62.0,103.33333333333333,-41.333333333333336,3.0,0.2,63.0,103.0,-40.0,5.0,0.125,61.25,101.25,-40.0,8.0,4.0,10,0.1,0.8,10,0.0,0.6,60.0,NSW,VIC,1,26
20180602_GoldCoastSuns_GeelongCats,2018-06-02,2018,11,People First Stadium,Gold Coast Suns,Geelong Cats,36,121,0,away_win,-85,0,17490.0,14.0,0,0.0,63.666666666666664,103.0,-39.333333333333336,3.0,0.2,65.8,98.0,-32.2,5.0,0.25,69.625,99.0,-29.375,8.0,12.0,9,0.3333333333333333,7.0,1,0.6666666666666666,63.0,58.0,5.0,3.0,0.6,70.2,58.4,11.8,5.0,0.625,77.25,61.625,15.625,8.0,24.0,10,0.6,0.25,8,7.0,-0.26666666666666666,-44.0,QLD,VIC,1,23
20180602_WestCoastEagles_StKildaSaints,2018-06-02,2018,11,Optus Stadium,West Coast Eagles,St Kilda Saints,101,88,1,home_win,13,0,54188.0,6.0,9,1.0,97.0,68.0,29.0,3.0,1.0,96.4,69.0,27.4,5.0,1.0,99.375,69.125,30.25,8.0,36.0,10,0.9,7.0,0,0.0,69.33333333333333,98.0,-28.666666666666668,3.0,0.0,65.8,97.8,-32.0,5.0,0.0,64.125,96.125,-32.0,8.0,6.0,10,0.15,0.8,10,-1.0,0.75,59.4,WA,VIC,1,22
20180602_EssendonBombers_RichmondTigers,2018-06-02,2018,11,Melbourne Cricket Ground,Essendon Bombers,Richmond Tigers,43,114,0,away_win,-71,0,81046.0,7.0,2,0.6666666666666666,85.66666666666667,67.0,18.666666666666668,3.0,0.4,79.2,79.8,-0.6,5.0,0.375,79.625,86.0,-6.375,8.0,16.0,10,0.4,7.0,1,0.6666666666666666,90.0,93.0,-3.0,3.0,0.8,98.6,76.4,22.2,5.0,0.875,100.875,68.0,32.875,8.0,32.0,10,0.8,0.2,10,0.0,-0.4,-22.8,VIC,VIC,0,18
20180602_WesternBulldogs_MelbourneDemons,2018-06-02,2018,11,Marvel Stadium,Western Bulldogs,Melbourne Demons,51,100,0,away_win,-49,0,28485.0,8.0,0,0.3333333333333333,62.666666666666664,82.0,-19.333333333333332,3.0,0.6,69.8,75.4,-5.6,5.0,0.5,73.25,81.75,-8.5,8.0,16.0,10,0.4,6.0,5,1.0,150.33333333333334,60.666666666666664,89.66666666666667,3.0,1.0,133.0,64.2,68.8,5.0,0.75,111.5,78.0,33.5,8.0,28.0,10,0.7,0.7,10,2.0,-0.29999999999999993,-74.39999999999999,VIC,VIC,0,17
20180602_HawthornHawks_PortAdelaidePower,2018-06-02,2018,11,UTAS Stadium,Hawthorn Hawks,Port Adelaide Power,64,61,1,home_win,3,0,13007.0,6.0,0,0.0,68.0,94.33333333333333,-26.333333333333332,3.0,0.4,76.6,80.8,-4.2,5.0,0.375,82.125,81.5,0.625,8.0,20.0,10,0.5,14.0,2,0.6666666666666666,79.0,78.0,1.0,3.0,0.6,77.8,77.4,0.4,5.0,0.625,83.0,82.0,1.0,8.0,24.0,9,0.6666666666666666,0.6,10,-8.0,-0.16666666666666663,-4.6000000000000005,VIC,SA,1,30
20180603_AdelaideCrows_GreaterWesternSydneyGiants,2018-06-03,2018,11,Adelaide Oval,Adelaide Crows,Greater Western Sydney Giants,81,97,0,away_win,-16,0,44120.0,7.0,0,0.3333333333333333,69.33333333333333,89.0,-19.666666666666668,3.0,0.6,88.6,79.8,8.8,5.0,0.625,86.25,79.375,6.875,8.0,24.0,10,0.6,8.0,0,0.0,63.333333333333336,97.66666666666667,-34.333333333333336,3.0,0.2,59.8,85.8,-26.0,5.0,0.25,67.625,82.0,-14.375,8.0,18.0,10,0.45,0.8888888888888888,9,-1.0,0.14999999999999997,34.8,SA,NSW,1,3
20180603_CollingwoodMagpies_FremantleDockers,2018-06-03,2018,11,Melbourne Cricket Ground,Collingwood Magpies,Fremantle Dockers,138,77,1,home_win,61,0,34542.0,9.0,2,0.6666666666666666,78.33333333333333,64.33333333333333,14.0,3.0,0.6,85.2,84.0,1.2,5.0,0.75,91.625,75.75,15.875,8.0,24.0,10,0.6,7.0,0,0.3333333333333333,66.33333333333333,85.33333333333333,-19.0,3.0,0.2,62.6,91.0,-28.4,5.0,0.375,71.0,82.375,-11.375,8.0,16.0,10,0.4,0.6,10,2.0,0.19999999999999996,29.599999999999998,VIC,WA,1,18
20180603_NorthMelbourneKangaroos_BrisbaneLions,2018-06-03,2018,11,Marvel Stadium,North Melbourne Kangaroos,Brisbane Lions,141,87,1,home_win,54,0,22133.0,7.0,2,0.6666666666666666,90.0,69.66666666666667,20.333333333333332,3.0,0.6,81.4,75.4,6.0,5.0,0.625,88.375,75.0,13.375,8.0,24.0,10,0.6,8.0,0,0.3333333333333333,90.33333333333333,82.33333333333333,8.0,3.0,0.2,85.6,89.0,-3.4,5.0,0.125,76.0,91.0,-15.0,8.0,4.0,10,0.1,0.8,10,-1.0,0.5,9.4,VIC,QLD,1,17
20180608_PortAdelaidePower_RichmondTigers,2018-06-08,2018,12,Adelaide Oval,Port Adelaide Power,Richmond Tigers,72,58,1,home_win,14,0,39936.0,6.0,0,0.6666666666666666,79.33333333333333,65.33333333333333,14.0,3.0,0.6,80.0,73.4,6.6,5.0,0.5,78.875,81.125,-2.25,8.0,24.0,10,0.6,6.0,2,0.6666666666666666,100.66666666666667,83.33333333333333,17.333333333333332,3.0,0.8,98.8,71.0,27.8,5.0,0.875,102.375,62.25,40.125,8.0,36.0,11,0.8181818181818182,0.4444444444444444,10,0.0,-0.21818181818181825,-21.200000000000003,SA,VIC,1,3
20180609_GeelongCats_NorthMelbourneKangaroos,2018-06-09,2018,12,GMHBA Stadium,Geelong Cats,North Melbourne Kangaroos,96,59,1,home_win,37,0,31265.0,7.0,2,0.6666666666666666,81.33333333333333,55.0,26.333333333333332,3.0,0.8,80.6,48.4,32.2,5.0,0.75,82.375,54.25,28.125,8.0,28.0,11,0.6363636363636364,6.0,3,1.0,113.0,71.33333333333333,41.666666666666664,3.0,0.8,95.8,72.4,23.4,5.0,0.75,95.25,70.5,24.75,8.0,28.0,11,0.6363636363636364,0.5,10,1.0,0.0,8.800000000000004,VIC,VIC,0,11
20180609_GreaterWesternSydneyGiants_GoldCoastSuns,2018-06-09,2018,12,ENGIE Stadium,Greater Western Sydney Giants,Gold Coast Suns,134,26,1,home_win,108,0,7131.0,6.0,1,0.3333333333333333,75.33333333333333,96.0,-20.666666666666668,3.0,0.2,63.8,93.4,-29.6,5.0,0.375,68.875,79.25,-10.375,8.0,22.0,11,0.5,7.0,0,0.0,51.666666666666664,116.33333333333333,-64.66666666666667,3.0,0.0,57.8,108.0,-50.2,5.0,0.125,61.5,105.75,-44.25,8.0,12.0,10,0.3,0.6,10,-1.0,0.2,20.6,NSW,QLD,1,10
20180609_StKildaSaints_SydneySwans,2018-06-09,2018,12,Marvel Stadium,St Kilda Saints,Sydney Swans,55,126,0,away_win,-71,0,27569.0,7.0,0,0.0,79.0,102.0,-23.0,3.0,0.0,72.6,100.2,-27.6,5.0,0.0,68.25,95.75,-27.5,8.0,6.0,11,0.13636363636363635,8.0,4,1.0,89.66666666666667,54.0,35.666666666666664,3.0,0.8,82.8,60.2,22.6,5.0,0.75,82.625,66.75,15.875,8.0,32.0,11,0.7272727272727273,0.1,10,-1.0,-0.5909090909090909,-50.2,VIC,NSW,1,17
20180610_BrisbaneLions_EssendonBombers,2018-06-10,2018,12,The Gabba,Brisbane Lions,Essendon Bombers,62,84,0,away_win,-22,0,20476.0,7.0,0,0.3333333333333333,88.33333333333333,93.66666666666667,-5.333333333333333,3.0,0.2,94.4,101.8,-7.4,5.0,0.125,75.375,96.5,-21.125,8.0,4.0,11,0.09090909090909091,8.0,0,0.6666666666666666,74.0,74.66666666666667,-0.6666666666666666,3.0,0.4,73.4,81.0,-7.6,5.0,0.375,74.625,87.25,-12.625,8.0,16.0,11,0.36363636363636365,0.4444444444444444,10,-1.0,-0.2727272727272727,0.1999999999999993,QLD,VIC,1,29
20180610_FremantleDockers_AdelaideCrows,2018-06-10,2018,12,Optus Stadium,Fremantle Dockers,Adelaide Crows,71,68,1,home_win,3,0,33421.0,7.0,0,0.0,62.333333333333336,111.66666666666667,-49.333333333333336,3.0,0.2,61.8,100.8,-39.0,5.0,0.25,68.625,91.125,-22.5,8.0,16.0,11,0.36363636363636365,7.0,0,0.3333333333333333,66.33333333333333,89.66666666666667,-23.333333333333332,3.0,0.4,82.8,86.8,-4.0,5.0,0.5,83.375,84.625,-1.25,8.0,24.0,11,0.5454545454545454,0.4,10,0.0,-0.18181818181818177,-35.0,WA,SA,1,22
20180611_MelbourneDemons_CollingwoodMagpies,2018-06-11,2018,12,Melbourne Cricket Ground,Melbourne Demons,Collingwood Magpies,91,133,0,away_win,-42,0,83518.0,9.0,6,1.0,135.0,52.0,83.0,3.0,1.0,131.4,60.0,71.4,5.0,0.75,108.625,73.625,35.0,8.0,32.0,11,0.7272727272727273,8.0,3,1.0,109.33333333333333,68.0,41.333333333333336,3.0,0.8,98.8,76.8,22.0,5.0,0.75,96.375,75.875,20.5,8.0,28.0,11,0.6363636363636364,0.4,10,1.0,0.09090909090909094,49.400000000000006,VIC,VIC,0,18
20180614_PortAdelaidePower_WesternBulldogs,2018-06-14,2018,13,Adelaide Oval,Port Adelaide Power,Western Bulldogs,132,75,1,home_win,57,0,26137.0,6.0,1,0.6666666666666666,71.66666666666667,54.666666666666664,17.0,3.0,0.6,74.0,71.2,2.8,5.0,0.5,75.75,76.875,-1.125,8.0,28.0,11,0.6363636363636364,12.0,0,0.0,44.0,84.33333333333333,-40.333333333333336,3.0,0.4,64.0,83.6,-19.6,5.0,0.375,66.625,83.875,-17.25,8.0,16.0,11,0.36363636363636365,0.3,10,-6.0,0.2727272727272727,22.400000000000002,SA,VIC,1,3
20180615_SydneySwans_WestCoastEagles,2018-06-15,2018,13,Sydney Cricket Ground,Sydney Swans,West Coast Eagles,72,57,1,home_win,15,0,36402.0,6.0,5,1.0,94.66666666666667,55.0,39.666666666666664,3.0,1.0,94.8,57.6,37.2,5.0,0.75,87.625,63.75,23.875,8.0,36.0,12,0.75,13.0,10,1.0,102.0,77.0,25.0,3.0,1.0,98.8,70.4,28.4,5.0,1.0,100.125,70.125,30.0,8.0,40.0,11,0.9090909090909091,0.8,10,-7.0,-0.15909090909090906,8.800000000000004,NSW,WA,1,26
20180616_GoldCoastSuns_StKildaSaints,2018-06-16,2018,13,People First Stadium,Gold Coast Suns,St Kilda Saints,78,80,0,away_win,-2,0,10181.0,7.0,0,0.0,34.666666666666664,112.33333333333333,-77.66666666666667,3.0,0.0,50.6,112.8,-62.2,5.0,0.125,56.25,110.5,-54.25,8.0,12.0,11,0.2727272727272727,7.0,0,0.0,73.33333333333333,110.66666666666667,-37.333333333333336,3.0,0.0,70.2,104.2,-34.0,5.0,0.0,68.125,98.625,-30.5,8.0,6.0,12,0.125,0.4,10,0.0,0.1477272727272727,-28.200000000000003,QLD,VIC,1,23
20180616_HawthornHawks_AdelaideCrows,2018-06-16,2018,13,Melbourne Cricket Ground,Hawthorn Hawks,Adelaide Crows,88,32,1,home_win,56,0,26693.0,14.0,1,0.3333333333333333,65.66666666666667,88.33333333333333,-22.666666666666668,3.0,0.4,71.6,82.2,-10.6,5.0,0.5,79.0,76.375,2.625,8.0,24.0,11,0.5454545454545454,6.0,0,0.0,68.0,104.66666666666667,-36.666666666666664,3.0,0.2,71.4,87.0,-15.6,5.0,0.5,84.625,80.25,4.375,8.0,24.0,12,0.5,0.8,10,8.0,0.045454545454545414,5.0,VIC,SA,1,18
20180616_CarltonBlues_FremantleDockers,2018-06-16,2018,13,Marvel Stadium,Carlton Blues,Fremantle Dockers,46,103,0,away_win,-57,0,21430.0,15.0,0,0.0,52.0,107.66666666666667,-55.666666666666664,3.0,0.2,63.4,105.2,-41.8,5.0,0.125,59.375,100.125,-40.75,8.0,4.0,11,0.09090909090909091,6.0,1,0.3333333333333333,68.66666666666667,97.33333333333333,-28.666666666666668,3.0,0.4,69.4,92.4,-23.0,5.0,0.375,71.125,89.375,-18.25,8.0,20.0,12,0.4166666666666667,0.4,10,9.0,-0.3257575757575758,-18.799999999999997,VIC,WA,1,17
20180617_GeelongCats_RichmondTigers,2018-06-17,2018,13,Melbourne Cricket Ground,Geelong Cats,Richmond Tigers,65,83,0,away_win,-18,0,46423.0,8.0,3,1.0,96.66666666666667,46.666666666666664,50.0,3.0,0.8,81.2,53.8,27.4,5.0,0.75,81.5,54.625,26.875,8.0,32.0,12,0.6666666666666666,9.0,0,0.6666666666666666,92.33333333333333,64.0,28.333333333333332,3.0,0.6,88.4,78.8,9.6,5.0,0.75,95.875,69.125,26.75,8.0,36.0,12,0.75,0.9,10,-1.0,-0.08333333333333337,17.799999999999997,VIC,VIC,0,18
